1400,26.0508591130266,0.00093022598424917,15,15,26.5550632393631,741.723564830409,0.299478517384515,11.5
1400,26.0508591130266,0.00093022598424917,15,15,26.5550632393631,741.723564830409,0.299478517384515,11.5
1445.6166884622,26.1806810215879,0.000962838279138859,15.0499207938636,15.0016190391793,27.4855601210109,742.110340044715,0.292338051832948,11.5
1485.27577825561,26.338150645055,0.000995435420930818,15.0954277139223,15.0032965935019,28.4143666561527,742.403051740846,0.327705228241121,11.5
1524.95683036012,26.4004006059977,0.00102799728444475,15.1324276508436,15.0050327113463,29.3408766037584,742.529856764379,0.294225874872941,11.5
1570.64043319072,26.4618779940697,0.00106050508873997,15.1576722363723,15.0068274037816,30.2645274580133,742.460255891348,0.329536132387541,11.5
1616.30815008653,26.5553154622838,0.00109294132688172,15.1690758193516,15.0086806468282,31.1847981585653,742.212618579355,0.322282788418613,11.5
1655.94246981352,26.6390519345903,0.00112528969728296,15.1659196202187,15.0105923836042,32.10120684249,741.84961956406,0.314997271559975,11.5
1695.52675990591,26.80803256984,0.00115753503696371,15.1489220803197,15.0125625263608,33.0133086510238,741.462716141129,0.350211460467345,11.5
1741.04522268131,26.8828382255815,0.00118966325698934,15.1201685201499,15.0145909584072,33.9206936012511,741.14950616752,0.316573490531113,11.5
1786.48285377342,26.984225486944,0.00122166128028163,15.0829069924302,15.0166775359303,34.8229845304838,740.989568036194,0.351721740581051,11.5
1825.82540303482,26.9953652042556,0.00125351698193865,15.0412303136879,15.0188220897118,35.7198351189978,741.024759422826,0.344305155351648,11.5
1865.05933767022,27.0256052700697,0.00128521913215164,14.9996753996376,15.0210244267465,36.6109279950368,741.248848567031,0.336857228613429,11.5
1910.17180746865,27.0945769147658,0.00131675734176673,14.9627791245135,15.0232843317668,37.4959729245175,741.609043110556,0.371911802696515,11.5
1955.15061200987,27.1580198234132,0.00134812201050609,14.9346341802321,15.0256015686767,38.3747050866446,742.019038222205,0.338118866863054,11.5
1993.98416972767,27.2948705721417,0.00137930427783576,14.9184884112568,15.0279758819011,39.2468834356227,742.380356025341,0.373118536978315,11.5
2032.66148871898,27.3284663167045,0.0014102959764451,14.9164268453214,15.0304069976526,40.1122891478155,742.60669718974,0.36556137218639,11.5
